chr1 248925000 249250621
chr1 247675000 248925000
chr1 244625000 247525000
chr1 243275000 244625000
chr1 240150000 243150000
chr1 237075000 240100000
chr1 236750000 237075000
chr1 236250000 236700000
chr1 235675000 236250000
chr1 235325000 235650000
chr1 234500000 235275000
chr1 233525000 234450000
chr1 231775000 233450000
chr1 231400000 231775000
chr1 230725000 231375000
chr1 229675000 230550000
chr1 229375000 229650000
chr1 228750000 229375000
chr1 226575000 228750000
chr1 225625000 226250000
chr1 224675000 225600000
chr1 224225000 224650000
chr1 223875000 224100000
chr1 223300000 223875000
chr1 222875000 223300000
chr1 221625000 222825000
chr1 221425000 221625000
chr1 220975000 221375000
chr1 220100000 220975000
chr1 218375000 220000000
chr1 215825000 218375000
chr1 214825000 215800000
chr1 214525000 214825000
chr1 213250000 214500000
chr1 212650000 213200000
chr1 211850000 212625000
chr1 211425000 211850000
chr1 210575000 211425000
chr1 210275000 210550000
chr1 209725000 209975000
chr1 208425000 209475000
chr1 207925000 208425000
chr1 206350000 207700000
chr1 205925000 206350000
chr1 204925000 205925000
chr1 204525000 204800000
chr1 204100000 204500000
chr1 203825000 204100000
chr1 203450000 203775000
chr1 203225000 203450000
chr1 203000000 203200000
chr1 202125000 202975000
chr1 201400000 202125000
chr1 200825000 201400000
chr1 200525000 200825000
chr1 199600000 200525000
chr1 198700000 199525000
chr1 197375000 198675000
chr1 196075000 196675000
chr1 193100000 196050000
chr1 192425000 193025000
chr1 190475000 192425000
chr1 187025000 190375000
chr1 186325000 186975000
chr1 185775000 186275000
chr1 184725000 185675000
chr1 184025000 184675000
chr1 183600000 183900000
chr1 183225000 183600000
chr1 182800000 183225000
chr1 181450000 182800000
chr1 181150000 181400000
chr1 180850000 181150000
chr1 180475000 180850000
chr1 180175000 180475000
chr1 179650000 180175000
chr1 179050000 179375000
chr1 178275000 179000000
chr1 177975000 178250000
chr1 176850000 177925000
chr1 175000000 176200000
chr1 172700000 174975000
chr1 172425000 172700000
chr1 171475000 172400000
chr1 169850000 171375000
chr1 168325000 169825000
chr1 167675000 168050000
chr1 166850000 167675000
chr1 165925000 166800000
chr1 165550000 165900000
chr1 165175000 165550000
chr1 163325000 165075000
chr1 162775000 163325000
chr1 162575000 162775000
chr1 161425000 162575000
chr1 161150000 161425000
chr1 160025000 161125000
chr1 159075000 160000000
chr1 158150000 158975000
chr1 157525000 158125000
chr1 157050000 157475000
chr1 156650000 156925000
chr1 156300000 156575000
chr1 155900000 156300000
chr1 155150000 155700000
chr1 154125000 155150000
chr1 153475000 153975000
chr1 152600000 153475000
chr1 152025000 152450000
chr1 151400000 152000000
chr1 150200000 151150000
chr1 149475000 150175000
chr1 148025000 149275000
chr1 147425000 147850000
chr1 145850000 147425000
chr1 145325000 145850000
chr1 142825000 145150000
chr1 121500000 142675000
chr1 121375000 121500000
chr1 120950000 121375000
chr1 120100000 120700000
chr1 118600000 120075000
chr1 118075000 118500000
chr1 117200000 117600000
chr1 116625000 117100000
chr1 115575000 116600000
chr1 114875000 115300000
chr1 114525000 114850000
chr1 113650000 114500000
chr1 113250000 113625000
chr1 112900000 113250000
chr1 111175000 112875000
chr1 110675000 111050000
chr1 110025000 110575000
chr1 109000000 109950000
chr1 108300000 108925000
chr1 104275000 108275000
chr1 103800000 104150000
chr1 101975000 103800000
chr1 101350000 101925000
chr1 100225000 101350000
chr1 99200000 100225000
chr1 97400000 99050000
chr1 95550000 97325000
chr1 94950000 95550000
chr1 94375000 94925000
chr1 93300000 94350000
chr1 92450000 93300000
chr1 91950000 92425000
chr1 90525000 91750000
chr1 89950000 90500000
chr1 89400000 89925000
chr1 87575000 89350000
chr1 87250000 87550000
chr1 86825000 87150000
chr1 85725000 86800000
chr1 85400000 85725000
chr1 84350000 85400000
chr1 82250000 84350000
chr1 82000000 82250000
chr1 80675000 81800000
chr1 79900000 80600000
chr1 79150000 79675000
chr1 78600000 79075000
chr1 77600000 78600000
chr1 76325000 77600000
chr1 75200000 76150000
chr1 73700000 75175000
chr1 71550000 73350000
chr1 68900000 71525000
chr1 68575000 68850000
chr1 68300000 68575000
chr1 67975000 68225000
chr1 67700000 67975000
chr1 66725000 67650000
chr1 65625000 66700000
chr1 65300000 65550000
chr1 64725000 65300000
chr1 64025000 64725000
chr1 63300000 64025000
chr1 62900000 63250000
chr1 62625000 62875000
chr1 61300000 62600000
chr1 60425000 61275000
chr1 58975000 60325000
chr1 57300000 58950000
chr1 55525000 57275000
chr1 54275000 55500000
chr1 53700000 54225000
chr1 53350000 53700000
chr1 52850000 53150000
chr1 52525000 52825000
chr1 52350000 52500000
chr1 51775000 52250000
chr1 50825000 51675000
chr1 49025000 50825000
chr1 47800000 49000000
chr1 46825000 47800000
chr1 46075000 46800000
chr1 45200000 46050000
chr1 44525000 45175000
chr1 44175000 44525000
chr1 43675000 44175000
chr1 43375000 43600000
chr1 41975000 43225000
chr1 41475000 41900000
chr1 41050000 41450000
chr1 40525000 40900000
chr1 40275000 40525000
chr1 40050000 40200000
chr1 39550000 40050000
chr1 38475000 39325000
chr1 36925000 38150000
chr1 36550000 36925000
chr1 35650000 36550000
chr1 35325000 35650000
chr1 33950000 35225000
chr1 33575000 33950000
