chr17 80275000 81195210
chr17 79675000 80175000
chr17 79225000 79650000
chr17 78375000 79200000
chr17 78050000 78375000
chr17 77700000 77975000
chr17 77075000 77700000
chr17 76250000 77000000
chr17 75525000 76100000
chr17 75275000 75500000
chr17 74725000 75250000
chr17 73900000 74725000
chr17 73250000 73775000
chr17 72900000 73200000
chr17 72750000 72875000
chr17 71425000 72725000
chr17 70550000 71400000
chr17 68650000 70550000
chr17 67250000 68650000
chr17 66475000 67250000
chr17 66050000 66475000
chr17 65350000 65800000
chr17 64175000 65325000
chr17 62850000 64175000
chr17 62425000 62775000
chr17 61925000 62425000
chr17 61500000 61925000
chr17 60550000 61500000
chr17 59675000 60500000
chr17 58750000 59675000
chr17 58175000 58750000
chr17 57825000 58125000
chr17 57300000 57650000
chr17 56550000 57125000
chr17 55925000 56550000
chr17 55150000 55925000
chr17 53900000 55050000
chr17 53475000 53875000
chr17 53025000 53425000
chr17 49375000 52975000
chr17 49050000 49350000
chr17 48850000 49050000
chr17 48550000 48800000
chr17 47375000 48425000
chr17 46975000 47125000
chr17 46725000 46975000
chr17 45900000 46725000
chr17 45100000 45725000
chr17 44775000 45100000
chr17 43650000 44375000
chr17 43275000 43550000
chr17 42975000 43200000
chr17 42825000 42975000
chr17 42450000 42825000
chr17 42275000 42450000
chr17 41975000 42275000
chr17 41450000 41850000
chr17 41150000 41375000
chr17 40725000 41150000
chr17 39850000 40700000
chr17 38750000 39850000
chr17 38450000 38725000
chr17 38125000 38325000
chr17 37700000 38100000
chr17 36450000 37400000
chr17 34650000 36250000
chr17 33475000 34500000
chr17 33300000 33475000
chr17 32750000 33275000
chr17 31275000 32700000
chr17 30700000 31275000
chr17 29725000 30675000
chr17 29175000 29700000
chr17 28425000 29075000
chr17 27900000 28425000
chr17 27450000 27900000
chr17 27275000 27450000
chr17 26900000 27275000
chr17 26075000 26900000
chr17 22275000 25975000
chr17 21575000 22275000
chr17 20925000 21525000
chr17 19900000 20250000
chr17 19125000 19725000
chr17 18750000 18950000
chr17 17575000 18300000
chr17 16700000 17575000
chr17 15725000 16600000
chr17 15125000 15450000
chr17 12975000 15125000
chr17 12075000 12925000
chr17 10775000 11875000
chr17 9500000 10525000
chr17 8825000 9475000
chr17 8300000 8700000
chr17 7600000 8075000
chr17 7225000 7525000
chr17 6925000 7100000
chr17 5075000 6925000
chr17 4600000 4975000
chr17 4050000 4325000
chr17 3750000 3925000
chr17 2975000 3575000
chr17 2625000 2925000
chr17 1950000 2600000
chr17 1625000 1950000
chr17 1125000 1550000
chr17 625000 900000
chr17 0 625000
