chr9 139625000 141213431
chr9 139175000 139625000
chr9 138850000 139175000
chr9 137325000 138675000
chr9 137025000 137325000
chr9 136450000 136900000
chr9 135900000 136350000
chr9 135275000 135900000
chr9 134625000 135150000
chr9 134425000 134625000
chr9 134225000 134375000
chr9 134000000 134225000
chr9 133575000 133925000
chr9 133075000 133575000
chr9 132575000 133075000
chr9 132400000 132575000
chr9 131875000 132400000
chr9 130900000 131800000
chr9 130700000 130900000
chr9 130200000 130700000
chr9 129975000 130200000
chr9 129600000 129975000
chr9 128150000 129575000
chr9 127325000 128150000
chr9 126150000 127175000
chr9 125825000 126150000
chr9 125225000 125775000
chr9 124850000 125225000
chr9 124275000 124800000
chr9 123950000 124175000
chr9 123300000 123950000
chr9 120300000 123300000
chr9 117950000 120175000
chr9 117425000 117800000
chr9 117150000 117425000
chr9 116825000 117100000
chr9 116450000 116825000
chr9 115975000 116450000
chr9 114850000 115825000
chr9 114200000 114850000
chr9 113175000 114100000
chr9 112300000 113025000
chr9 111725000 112175000
chr9 110125000 111600000
chr9 108525000 110000000
chr9 107500000 108500000
chr9 104350000 107500000
chr9 103375000 104350000
chr9 101600000 103375000
chr9 100400000 101575000
chr9 100175000 100400000
chr9 97950000 99450000
chr9 97275000 97900000
chr9 96775000 97075000
chr9 96425000 96775000
chr9 95675000 96400000
chr9 94875000 95600000
chr9 93650000 94825000
chr9 92900000 93650000
chr9 92550000 92875000
chr9 92175000 92550000
chr9 91925000 92175000
chr9 91200000 91925000
chr9 90525000 91200000
chr9 89950000 90525000
chr9 88975000 89950000
chr9 86950000 88425000
chr9 86525000 86950000
chr9 85775000 86425000
chr9 83275000 85675000
chr9 81000000 82800000
chr9 79775000 80925000
chr9 78975000 79775000
chr9 77375000 78975000
chr9 76300000 77325000
chr9 75450000 75825000
chr9 74875000 75450000
chr9 74200000 74650000
chr9 73250000 73875000
chr9 72875000 73250000
chr9 72575000 72850000
chr9 71875000 72550000
chr9 71650000 71825000
chr9 68525000 71625000
chr9 39300000 68450000
chr9 37475000 39200000
chr9 36725000 37450000
chr9 35700000 36575000
chr9 34675000 35650000
chr9 33575000 34650000
chr9 33275000 33525000
chr9 33025000 33250000
chr9 32350000 33025000
chr9 27650000 32300000
chr9 27325000 27575000
chr9 26875000 27300000
chr9 25950000 26700000
chr9 22475000 23850000
chr9 21800000 22450000
chr9 21200000 21800000
chr9 20350000 21175000
chr9 19475000 20325000
chr9 19050000 19475000
chr9 17525000 19050000
chr9 15750000 17500000
chr9 12675000 15650000
chr9 10000000 12550000
chr9 6800000 9950000
chr9 5800000 6775000
chr9 4725000 5725000
chr9 4375000 4675000
chr9 2850000 4375000
chr9 2000000 2850000
chr9 1025000 1775000
chr9 0 1025000
