chr13 114650000 115169878
chr13 114275000 114650000
chr13 113275000 114225000
chr13 112075000 113275000
chr13 111550000 111950000
chr13 111225000 111525000
chr13 110800000 111100000
chr13 108900000 110775000
chr13 107850000 108850000
chr13 103550000 107825000
chr13 103225000 103525000
chr13 101775000 103225000
chr13 101300000 101775000
chr13 100275000 101200000
chr13 99825000 100100000
chr13 99450000 99750000
chr13 99075000 99450000
chr13 98500000 99075000
chr13 97675000 98475000
chr13 96650000 97625000
chr13 95825000 96575000
chr13 95075000 95825000
chr13 91750000 95050000
chr13 86775000 91650000
chr13 85425000 86425000
chr13 81775000 85300000
chr13 80125000 81650000
chr13 79950000 80125000
chr13 78700000 79875000
chr13 78325000 78700000
chr13 77600000 78150000
chr13 76200000 77575000
chr13 74300000 76125000
chr13 73325000 74275000
chr13 71150000 73300000
chr13 70100000 71100000
chr13 68000000 70050000
chr13 66225000 67850000
chr13 63825000 65800000
chr13 61025000 62575000
chr13 58175000 61025000
chr13 56850000 58150000
chr13 53775000 55875000
chr13 51675000 53075000
chr13 50200000 51675000
chr13 49850000 50200000
chr13 48600000 49375000
chr13 47350000 48375000
chr13 47025000 47350000
chr13 46100000 46975000
chr13 45600000 46075000
chr13 45050000 45600000
chr13 44450000 45050000
chr13 42850000 44450000
chr13 41625000 42850000
chr13 40250000 41475000
chr13 39600000 40225000
chr13 38175000 39550000
chr13 37625000 38175000
chr13 37400000 37575000
chr13 36525000 37400000
chr13 34375000 36400000
chr13 32450000 34325000
chr13 31750000 32400000
chr13 30675000 31750000
chr13 30325000 30675000
chr13 30025000 30300000
chr13 28625000 29975000
chr13 27950000 28575000
chr13 27500000 27925000
chr13 26700000 27500000
chr13 26025000 26700000
chr13 25175000 25550000
chr13 24500000 25125000
chr13 23900000 24475000
chr13 22200000 23400000
chr13 19150000 22175000
