chr16 90175000 90225000
chr16 89375000 90175000
chr16 88775000 89300000
chr16 87975000 88650000
chr16 87800000 87975000
chr16 87425000 87725000
chr16 86575000 87425000
chr16 86050000 86575000
chr16 85825000 86050000
chr16 85125000 85775000
chr16 84775000 85025000
chr16 84525000 84775000
chr16 83975000 84525000
chr16 81925000 83925000
chr16 81050000 81800000
chr16 80550000 80975000
chr16 78125000 80550000
chr16 77725000 78125000
chr16 77225000 77700000
chr16 75800000 77225000
chr16 75225000 75700000
chr16 74450000 75175000
chr16 72100000 74325000
chr16 70975000 72025000
chr16 70325000 70850000
chr16 69425000 70125000
chr16 69175000 69350000
chr16 68925000 69175000
chr16 68375000 68875000
chr16 67700000 68375000
chr16 67525000 67700000
chr16 67225000 67500000
chr16 66900000 67225000
chr16 66375000 66650000
chr16 63350000 66375000
chr16 58800000 63275000
chr16 58350000 58800000
chr16 57575000 58350000
chr16 57325000 57475000
chr16 56775000 57225000
chr16 56425000 56775000
chr16 55475000 56400000
chr16 53550000 55475000
chr16 53075000 53350000
chr16 52175000 53050000
chr16 50875000 52050000
chr16 50025000 50850000
chr16 49425000 50000000
chr16 48700000 49350000
chr16 35300000 48700000
chr16 34025000 35300000
chr16 32700000 34025000
chr16 31225000 32675000
chr16 30950000 31175000
chr16 30200000 30950000
chr16 29575000 30200000
chr16 29050000 29375000
chr16 28775000 28975000
chr16 28475000 28650000
chr16 27575000 28350000
chr16 27175000 27500000
chr16 25275000 27150000
chr16 24550000 25275000
chr16 23725000 24525000
chr16 22625000 23475000
chr16 21425000 22450000
chr16 20750000 21400000
chr16 19925000 20575000
chr16 19525000 19900000
chr16 18450000 19525000
chr16 16600000 18325000
chr16 14900000 16325000
chr16 14000000 14800000
chr16 13025000 14000000
chr16 12175000 13000000
chr16 12025000 12175000
chr16 11475000 12000000
chr16 11025000 11475000
chr16 9225000 11025000
chr16 8575000 9225000
chr16 5150000 8575000
chr16 4525000 5150000
chr16 4000000 4475000
chr16 3575000 3925000
chr16 3075000 3550000
chr16 2725000 3025000
chr16 2300000 2675000
chr16 2000000 2225000
chr16 1350000 2000000
chr16 625000 1275000
chr16 50000 575000
