chr22 50675000 51225000
chr22 50150000 50675000
chr22 47600000 50150000
chr22 47150000 47575000
chr22 46375000 47075000
chr22 45175000 46375000
chr22 43575000 45150000
chr22 43000000 43575000
chr22 42350000 42950000
chr22 42075000 42350000
chr22 41775000 42025000
chr22 41300000 41575000
chr22 40800000 41275000
chr22 39925000 40775000
chr22 39100000 39925000
chr22 38375000 39100000
chr22 38000000 38200000
chr22 37650000 38000000
chr22 36925000 37625000
chr22 36675000 36925000
chr22 36025000 36675000
chr22 35675000 36000000
chr22 32900000 35650000
chr22 32375000 32900000
chr22 32050000 32375000
chr22 31900000 32050000
chr22 31000000 31750000
chr22 29675000 30775000
chr22 29250000 29675000
chr22 28275000 29250000
chr22 27050000 28225000
chr22 26775000 27050000
chr22 26225000 26750000
chr22 25625000 26175000
chr22 25050000 25425000
chr22 24650000 25000000
chr22 24325000 24650000
chr22 23475000 24200000
chr22 22325000 23475000
chr22 21775000 22325000
chr22 20500000 21475000
chr22 20125000 20300000
chr22 19700000 20125000
chr22 18850000 19700000
chr22 18225000 18675000
chr22 16700000 18025000
