chr6 170200000 170925000
chr6 169300000 170150000
chr6 168725000 169300000
chr6 167600000 168450000
chr6 167200000 167575000
chr6 166650000 167200000
chr6 165750000 166550000
chr6 164575000 165650000
chr6 163550000 164400000
chr6 161800000 163225000
chr6 161300000 161800000
chr6 159575000 161050000
chr6 159125000 159425000
chr6 158625000 159125000
chr6 158175000 158600000
chr6 157725000 158100000
chr6 155625000 157550000
chr6 155175000 155625000
chr6 155000000 155150000
chr6 154425000 154975000
chr6 153325000 154425000
chr6 151800000 153325000
chr6 151175000 151725000
chr6 149875000 151175000
chr6 149325000 149850000
chr6 148875000 149300000
chr6 147700000 148875000
chr6 147125000 147675000
chr6 146250000 147100000
chr6 144900000 146150000
chr6 144400000 144875000
chr6 143800000 144400000
chr6 142775000 143800000
chr6 142450000 142750000
chr6 139675000 142450000
chr6 139125000 139675000
chr6 138425000 139100000
chr6 138000000 138325000
chr6 137375000 137975000
chr6 136875000 137150000
chr6 135775000 136650000
chr6 135375000 135750000
chr6 134425000 135300000
chr6 134250000 134425000
chr6 133150000 134250000
chr6 132850000 133150000
chr6 131950000 132850000
chr6 131175000 131900000
chr6 130525000 131125000
chr6 129800000 130375000
chr6 127950000 129750000
chr6 126325000 127875000
chr6 126100000 126300000
chr6 125625000 126100000
chr6 125175000 125450000
chr6 123700000 125175000
chr6 123050000 123650000
chr6 121600000 122700000
chr6 119275000 121325000
chr6 118550000 119200000
chr6 117575000 118025000
chr6 116500000 117100000
chr6 114300000 116275000
chr6 112425000 114300000
chr6 112000000 112400000
chr6 111575000 112000000
chr6 110750000 111550000
chr6 109475000 110750000
chr6 108850000 109425000
chr6 108275000 108850000
chr6 107350000 108175000
chr6 106875000 107350000
chr6 105875000 106775000
chr6 105300000 105875000
chr6 101350000 105250000
chr6 100500000 101350000
chr6 99775000 100275000
chr6 95700000 99700000
chr6 93750000 95700000
chr6 91650000 93500000
chr6 90600000 91325000
chr6 89675000 90525000
chr6 87700000 89650000
chr6 86425000 87650000
chr6 86050000 86400000
chr6 84975000 86050000
chr6 84300000 84950000
chr6 83775000 84250000
chr6 82925000 83775000
chr6 80775000 82925000
chr6 79625000 80600000
chr6 78425000 79575000
chr6 76600000 78175000
chr6 75950000 76575000
chr6 74350000 75950000
chr6 74150000 74350000
chr6 73025000 74075000
chr6 71750000 72825000
chr6 70925000 71625000
chr6 64625000 70875000
chr6 64000000 64525000
chr6 58800000 63950000
chr6 56475000 58800000
chr6 56175000 56475000
chr6 55825000 56175000
chr6 53825000 55800000
chr6 53600000 53800000
chr6 53000000 53550000
chr6 52700000 52950000
chr6 51900000 52550000
chr6 49950000 51900000
chr6 47350000 49850000
chr6 45975000 47350000
chr6 44375000 45900000
chr6 43575000 44375000
chr6 42850000 43550000
chr6 42575000 42850000
chr6 42025000 42525000
chr6 41675000 42025000
chr6 41300000 41675000
chr6 38950000 41300000
chr6 37675000 38775000
chr6 37275000 37675000
chr6 37000000 37225000
chr6 36725000 36975000
chr6 36575000 36725000
chr6 35775000 36550000
chr6 35475000 35725000
chr6 35250000 35450000
chr6 34725000 35225000
chr6 34400000 34575000
chr6 34125000 34400000
chr6 33525000 34125000
chr6 32850000 33250000
chr6 31975000 32800000
chr6 31450000 31950000
chr6 30425000 31450000
chr6 29625000 30175000
chr6 27875000 29600000
chr6 26600000 27875000
chr6 26025000 26600000
chr6 25225000 26025000
chr6 24400000 25075000
chr6 21600000 24400000
chr6 20525000 21575000
chr6 20225000 20525000
chr6 18550000 20075000
chr6 18275000 18525000
chr6 17825000 18225000
chr6 17600000 17800000
chr6 17125000 17600000
chr6 16300000 17125000
chr6 15675000 16225000
chr6 13825000 15650000
chr6 13325000 13725000
chr6 12900000 13325000
chr6 12300000 12850000
chr6 11525000 12300000
chr6 10925000 11525000
chr6 10475000 10850000
chr6 8475000 10450000
chr6 7675000 8250000
chr6 6625000 7675000
chr6 5425000 6575000
chr6 5125000 5400000
chr6 4025000 5050000
chr6 3075000 4025000
chr6 2775000 3075000
chr6 1500000 2775000
chr6 150000 1475000
