chr12 133525000 133851895
chr12 132625000 133500000
chr12 131275000 132575000
chr12 128725000 131225000
chr12 125600000 128175000
chr12 124825000 125475000
chr12 124250000 124825000
chr12 123750000 124125000
chr12 122975000 123725000
chr12 122850000 122975000
chr12 122350000 122700000
chr12 121900000 122250000
chr12 120550000 121900000
chr12 118825000 120525000
chr12 118575000 118825000
chr12 117625000 118325000
chr12 116375000 117600000
chr12 115000000 116375000
chr12 114400000 114950000
chr12 113900000 114400000
chr12 113625000 113875000
chr12 112875000 113600000
chr12 112350000 112875000
chr12 111800000 112275000
chr12 110875000 111750000
chr12 110475000 110875000
chr12 109850000 110275000
chr12 108925000 109850000
chr12 108050000 108900000
chr12 107500000 108050000
chr12 106750000 107350000
chr12 105800000 106700000
chr12 105500000 105775000
chr12 104325000 105500000
chr12 101800000 104125000
chr12 99400000 101675000
chr12 96950000 99400000
chr12 96425000 96950000
chr12 95950000 96425000
chr12 95500000 95950000
chr12 94925000 95425000
chr12 94525000 94925000
chr12 93875000 94525000
chr12 93100000 93825000
chr12 91750000 93075000
chr12 91375000 91750000
chr12 89925000 91350000
chr12 89400000 89925000
chr12 88425000 89400000
chr12 86325000 88425000
chr12 85450000 86300000
chr12 82750000 85425000
chr12 82025000 82700000
chr12 79775000 81700000
chr12 78550000 79775000
chr12 77425000 78350000
chr12 77000000 77275000
chr12 76450000 77000000
chr12 75725000 76450000
chr12 75025000 75700000
chr12 72425000 74900000
chr12 70125000 72375000
chr12 69725000 70000000
chr12 69250000 69675000
chr12 68575000 69225000
chr12 67425000 68400000
chr12 65175000 67250000
chr12 64800000 65150000
chr12 64200000 64800000
chr12 63500000 64000000
chr12 62650000 63475000
chr12 59725000 62600000
chr12 58325000 59625000
chr12 58150000 58325000
chr12 57125000 58150000
chr12 56500000 57025000
chr12 56125000 56500000
chr12 55100000 56050000
chr12 54150000 54850000
chr12 53925000 54075000
chr12 53400000 53900000
chr12 52525000 53400000
chr12 51800000 52500000
chr12 51150000 51750000
chr12 50475000 51150000
chr12 50150000 50475000
chr12 50000000 50125000
chr12 49225000 50000000
chr12 48100000 49200000
chr12 47425000 48075000
chr12 46425000 47425000
chr12 45500000 46400000
chr12 44325000 45375000
chr12 42850000 44300000
chr12 42500000 42775000
chr12 40725000 42475000
chr12 39700000 40725000
chr12 34875000 39675000
chr12 32900000 34875000
chr12 32500000 32900000
chr12 31450000 32500000
chr12 29550000 31400000
chr12 29200000 29475000
chr12 27875000 29200000
chr12 27550000 27850000
chr12 27175000 27475000
chr12 26200000 27050000
chr12 25350000 26200000
chr12 25125000 25325000
chr12 22825000 25000000
chr12 22225000 22825000
chr12 21375000 22175000
chr12 18300000 20850000
chr12 16825000 18275000
chr12 16250000 16525000
chr12 15725000 16075000
chr12 14875000 15675000
chr12 14325000 14750000
chr12 13425000 14325000
chr12 12925000 13400000
chr12 12525000 12875000
chr12 12200000 12500000
chr12 11675000 12200000
chr12 10900000 11675000
chr12 10375000 10875000
chr12 9700000 10300000
chr12 8600000 9550000
chr12 7350000 8400000
chr12 7075000 7275000
chr12 6650000 6975000
chr12 6050000 6650000
chr12 5275000 6000000
chr12 4950000 5225000
chr12 3975000 4900000
chr12 3400000 3950000
chr12 3150000 3400000
chr12 2900000 3150000
chr12 2125000 2825000
chr12 1725000 2050000
chr12 50000 1725000
